COD_PRO;NOM_PRO;YEAR_DET;MES_DOC;COD_PLA;COD_MES;COD_ZON;COB;VTA;cod_ven
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS17;31;467.02;000302
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS26;67;1656.63;000044
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS28;24;475.81;000284
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC3;4;47.79;000352
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC4;17;285.81;000353
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC6;12;575.59;000363
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC14;15;271.95;000254
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC17;6;111.51;000250
20100069963;FOSFORERA PERUANA S.A.;2021;11;LBY;X1;L8E;2;1670.17;000316
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE11;19;358.17;000335
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE26;20;312.81;000339
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE3;17;304.74;000327
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE4;12;238.95;000328
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE7;18;328.95;000331
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E2;RE14;15;529.04;000341
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LB1;N6;RC18;2;49.45;000251
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LB1;N6;RC19;2;54.06;000252
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LBA;ES;L62;15;1713.75;000273
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LIM;OF;O17;1;27.25;009999
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E1;RE1;6;199.4;000325
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E1;RE6;4;96.99;000330
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E1;RE9;5;195.59;000333
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E2;RE15;11;317.57;000342
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E2;RE17;13;300.01;000344
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E2;RE18;5;143.1;000345
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LME;E2;RE19;1;24.2;000346
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;A1;RN20;7;315.13;000385
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;A1;RN27;4;107.03;000388
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;A2;RN11;5;173.79;000376
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;A2;RN3;5;136.25;000368
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;N2;RN34;7;232.36;000399
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;N3;RN35;7;261.36;000400
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;N3;RN38;10;339.17;000403
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;N3;RN40;7;352.33;000405
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;N3;RN41;3;130.89;000406
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMN;N5;RN44;3;111.19;000409
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S1;RS18;10;259.29;000303
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S1;RS20;10;170.89;000305
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S1;RS22;5;131.14;000307
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S1;RS3;2;85.02;000288
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S1;RS5;5;362.51;000290
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S2;RS11;12;519.61;000296
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S2;RS13;2;47.24;000298
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S2;RS25;4;209.31;000246
20100030838;G.W. YICHANG & CIA S.A.;2021;11;LMS;S2;RS9;17;518;000294
20100052050;PERUFARMA S.A.;2021;10;LB1;L1;RC10;2;177.51;000269
20100052050;PERUFARMA S.A.;2021;10;LB1;L1;RC2;5;82.76;000362
20100052050;PERUFARMA S.A.;2021;10;LB1;L1;RC7;1;25.37;000356
20100052050;PERUFARMA S.A.;2021;10;LB1;N6;RC12;1;71.03;000257
20100052050;PERUFARMA S.A.;2021;10;LB1;N6;RC19;2;99.25;000252
20100052050;PERUFARMA S.A.;2021;10;LBY;X1;L8B;1;178.98;000314
20100052050;PERUFARMA S.A.;2021;10;LIM;OF;O17;1;29.7;009999
20100052050;PERUFARMA S.A.;2021;10;LME;E1;RE1;1;15.82;000325
20100052050;PERUFARMA S.A.;2021;10;LME;E1;RE10;1;16.85;000334
20100052050;PERUFARMA S.A.;2021;10;LME;E1;RE25;1;23.27;000338
20100052050;PERUFARMA S.A.;2021;10;LME;E1;RE6;5;144.54;000330
20100052050;PERUFARMA S.A.;2021;11;LME;E1;RE7;2;27.18;000331
20100052050;PERUFARMA S.A.;2021;11;LME;E2;RE16;4;67.23;000343
20100052050;PERUFARMA S.A.;2021;11;LME;E2;RE21;1;8.19;000348
20100052050;PERUFARMA S.A.;2021;11;LME;E2;RE24;2;58.58;000350
20100052050;PERUFARMA S.A.;2021;11;LMN;A1;RN17;2;46.52;000382
20100052050;PERUFARMA S.A.;2021;11;LMN;A2;RN1;1;16.37;000366
20100052050;PERUFARMA S.A.;2021;11;LMN;A2;RN5;2;61.78;000370
20100052050;PERUFARMA S.A.;2021;11;LMN;A2;RN9;2;70.67;000374
20100052050;PERUFARMA S.A.;2021;11;LMN;N2;RN52;1;37.63;000010
20100052050;PERUFARMA S.A.;2021;11;LMN;N3;RN37;4;63.91;000402
20100052050;PERUFARMA S.A.;2021;11;LMN;N3;RN42;3;61.13;000407
20100052050;PERUFARMA S.A.;2021;11;LMN;N5;RN45;1;10.68;000410
20100052050;PERUFARMA S.A.;2021;11;LMN;N5;RN48;1;22.37;000413
20100052050;PERUFARMA S.A.;2021;11;LMS;S1;RS10;6;131.49;000295
20100052050;PERUFARMA S.A.;2021;11;LMS;S1;RS2;1;22.37;000287
20100052050;PERUFARMA S.A.;2021;11;LMS;S1;RS24;7;131.04;000309
20100052050;PERUFARMA S.A.;2021;11;LMS;S1;RS8;3;45.64;000293
20100052050;PERUFARMA S.A.;2021;11;LMS;S2;RS15;4;124.45;000300
20100052050;PERUFARMA S.A.;2021;11;LMS;S2;RS25;1;17.62;000246
20100052050;PERUFARMA S.A.;2021;11;LMS;S2;RS6;4;173.48;000291
20100069963;FOSFORERA PERUANA S.A.;2021;10;LB1;L1;RC2;40;808.02;000362
20100069963;FOSFORERA PERUANA S.A.;2021;10;LB1;L1;RC7;13;243.68;000356
20100069963;FOSFORERA PERUANA S.A.;2021;10;LB1;N6;RC12;31;688.59;000257
20100069963;FOSFORERA PERUANA S.A.;2021;10;LB1;N6;RC18;16;435.79;000251
20100069963;FOSFORERA PERUANA S.A.;2021;10;LB1;N6;RC19;26;647.93;000252
20100069963;FOSFORERA PERUANA S.A.;2021;10;LBY;X1;L8B;1;1476.66;000314
20100069963;FOSFORERA PERUANA S.A.;2021;10;LBY;X3;L8J;1;7383.29;000312
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE26;34;795.21;000339
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE3;21;379.59;000327
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE4;33;587.7;000328
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE7;24;389.51;000331
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE13;42;735.38;000340
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE14;43;928.4;000341
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE16;29;479.03;000343
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE23;35;473.94;000349
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE24;25;484.47;000350
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A1;RN17;18;357.21;000382
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN1;32;661.6;000366
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN4;22;505.14;000369
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN5;30;670.63;000370
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN7;34;546.28;000372
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N3;RN36;31;518.02;000401
20100069963;FOSFORERA PERUANA S.A.;2021;10;LB1;N6;RC14;43;1203.34;000254
20100069963;FOSFORERA PERUANA S.A.;2021;10;LBY;X1;L8A;2;3691.64;000279
20100069963;FOSFORERA PERUANA S.A.;2021;10;LBY;X1;L8E;7;11046.36;000316
20100069963;FOSFORERA PERUANA S.A.;2021;10;LBY;X1;L8H;3;1624.33;000310
20100069963;FOSFORERA PERUANA S.A.;2021;10;LBY;X3;L8K;6;8121.63;000317
20100069963;FOSFORERA PERUANA S.A.;2021;10;LIM;OF;O17;1;3;009999
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE1;28;658.43;000325
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE10;26;626.48;000334
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE25;19;509.82;000338
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE6;27;761.68;000330
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE8;22;580.61;000332
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E1;RE9;34;529.21;000333
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE17;36;1201.95;000344
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE18;35;559.77;000345
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE19;38;609.28;000346
20100069963;FOSFORERA PERUANA S.A.;2021;10;LME;E2;RE20;35;582.29;000347
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A1;RN15;36;679.47;000380
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A1;RN16;19;284.73;000381
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A1;RN18;26;448.34;000383
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A1;RN20;25;836.62;000385
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A1;RN27;14;394.62;000388
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN10;51;852.81;000375
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN11;29;529.81;000376
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;A2;RN8;44;855.48;000373
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N2;RN30;22;432.66;000395
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N2;RN51;15;269.75;000009
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N2;RN55;10;198.1;000389
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N3;RN40;24;466.38;000405
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N5;RN44;24;399.18;000409
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N5;RN50;36;672.91;000415
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS14;50;1330.01;000299
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS18;28;399.06;000303
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS22;53;920.96;000307
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS3;19;320.62;000288
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS5;36;555.98;000290
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS11;41;683.23;000296
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS13;19;248.85;000298
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC8;12;241.02;000361
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC12;11;340.76;000257
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC13;5;79.65;000253
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC18;10;273.89;000251
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E2;RE16;28;496.83;000343
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E2;RE24;13;286.74;000350
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN17;8;127.44;000382
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A2;RN1;17;291.81;000366
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A2;RN4;11;125.01;000369
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A2;RN5;8;155.95;000370
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A2;RN7;14;273.66;000372
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N2;RN30;16;279.81;000395
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N2;RN51;11;146.01;000009
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N2;RN53;3;47.79;000036
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N3;RN40;11;164.37;000405
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N5;RN44;12;185.94;000409
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N5;RN49;8;127.44;000414
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N5;RN50;17;273.45;000415
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS10;19;308.88;000295
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS24;31;456.39;000309
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS3;5;95.58;000288
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS15;25;422.46;000300
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS16;23;345.6;000301
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS27;18;504.83;000285
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS6;18;297.81;000291
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LB1;L1;RC6;15;374.51;000363
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LB1;N6;RC14;5;71.51;000254
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LB1;N6;RC16;3;18.69;000249
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE22;6;104.49;000337
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE3;1;6.2;000327
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE4;4;37.54;000328
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE7;11;149.95;000331
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE13;9;192.6;000340
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE14;12;97.43;000341
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE23;15;223.9;000349
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE24;27;546.5;000350
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A1;RN17;4;21.02;000382
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A2;RN4;3;24.8;000369
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A2;RN5;8;72.47;000370
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A2;RN6;13;167.04;000371
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A2;RN7;5;49.69;000372
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A2;RN9;6;99.12;000374
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;N2;RN29;10;30.33;000394
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;N2;RN30;10;138.68;000395
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;N2;RN31;6;106.19;000396
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N3;RN37;45;1246.01;000402
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N5;RN43;17;243.66;000408
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N5;RN45;26;353.49;000410
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMN;N5;RN48;32;708.03;000413
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS10;42;764.74;000295
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS12;33;571.08;000297
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS2;25;378.99;000287
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S1;RS24;42;631.08;000309
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS15;60;1211.48;000300
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS16;50;811.63;000301
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS19;32;673.6;000304
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS23;42;728.59;000308
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS25;17;256.47;000246
20100069963;FOSFORERA PERUANA S.A.;2021;10;LMS;S2;RS6;23;408.2;000291
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC1;10;256.95;000351
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC11;9;161.37;000266
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;L1;RC5;13;375.98;000354
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC15;10;137.94;000255
20100069963;FOSFORERA PERUANA S.A.;2021;11;LB1;N6;RC16;14;216.66;000249
20100069963;FOSFORERA PERUANA S.A.;2021;11;LBY;X1;L8C;1;1518.34;000281
20100069963;FOSFORERA PERUANA S.A.;2021;11;LBY;X3;L8K;1;759.17;000317
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE1;7;127.44;000325
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE12;10;197.37;000336
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE2;11;155.37;000326
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE25;8;133.44;000338
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E1;RE5;14;254.88;000329
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E2;RE15;12;247.95;000342
20100069963;FOSFORERA PERUANA S.A.;2021;11;LME;E2;RE21;11;200.17;000348
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN12;6;101.58;000377
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN13;13;195.66;000378
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN15;11;202.24;000380
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN16;6;84.15;000381
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN20;4;78.72;000385
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN21;18;299.88;000386
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN22;18;347.68;000387
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A1;RN27;7;116.01;000388
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A2;RN11;8;218.37;000376
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;A2;RN3;10;155.37;000368
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N2;RN31;6;95.58;000396
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N2;RN32;23;345.24;000397
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N2;RN33;9;146.37;000398
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N3;RN39;11;195.3;000404
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N3;RN42;5;79.65;000407
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N5;RN46;21;312.24;000411
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMN;N5;RN47;7;100.08;000412
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS1;7;113.58;000286
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS18;13;223.02;000303
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS20;24;331.17;000305
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS4;13;167.94;000289
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S1;RS8;17;277.02;000293
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS11;29;487.48;000296
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS13;13;187.23;000298
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS26;27;508.5;000044
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS28;15;234.3;000284
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS7;24;408.6;000292
20100069963;FOSFORERA PERUANA S.A.;2021;11;LMS;S2;RS9;24;402.39;000294
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LB1;L1;RC7;7;164.5;000356
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LB1;L1;RC9;7;60.56;000267
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LB1;N6;RC15;6;149.58;000255
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LBC;ES;L61;2;76.12;000274
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LBY;X3;L8I;1;12.77;000313
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE11;13;211.01;000335
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE12;6;102.19;000336
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE2;5;54.34;000326
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE26;5;76.54;000339
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E1;RE5;3;41.37;000329
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE15;11;213.61;000342
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE16;12;150.86;000343
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LME;E2;RE21;4;92.74;000348
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A1;RN12;6;71.44;000377
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A1;RN13;11;124;000378
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A1;RN21;14;316.43;000386
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A1;RN22;7;153.26;000387
20100085225;QUIMICA SUIZA S.A.C.;2021;10;LMN;A2;RN1;4;62.17;000366
